date,forecast,lower_bound,upper_bound
2016-02-01T00:00:00,110.71555983610793,107.40399562748739,113.93991557094442
2016-03-01T00:00:00,101.52077842754854,98.52685164285255,104.64330540088403
2016-04-01T00:00:00,92.31018281662236,89.12722402324302,95.54325932039677
2016-05-01T00:00:00,93.0697841454641,89.65207762749262,96.0835387661197
2016-06-01T00:00:00,102.32959188098324,99.17717332295238,105.3832738385239
2016-07-01T00:00:00,110.37287431246075,107.15401615069699,113.58082701021536
2016-08-01T00:00:00,109.69236565547469,106.4695871122218,112.73523216823659
2016-09-01T00:00:00,99.8401966321637,96.57037361921975,103.11086126073396
2016-10-01T00:00:00,92.70007428450599,89.4316458844471,95.83781318962997
2016-11-01T00:00:00,96.12935271325378,93.06312573441717,99.48997666072876
2016-12-01T00:00:00,112.06828842957746,108.896694767539,115.18141616783834
2017-01-01T00:00:00,118.88568328808958,115.86078412574952,122.10158470819124
2017-02-01T00:00:00,108.69522472997302,105.30370473061805,111.58117133072923
2017-03-01T00:00:00,102.28203902938206,99.07267149037023,105.49510717292907
2017-04-01T00:00:00,92.25702431572908,88.8496291632472,95.10343507710373
2017-05-01T00:00:00,92.81123267969119,89.72723752060003,95.9830584963736
2017-06-01T00:00:00,102.19194414702547,98.67907546697302,105.31695215206858
2017-07-01T00:00:00,110.70025159512423,107.94427277212242,113.89310863740612
2017-08-01T00:00:00,110.5624792194648,107.4573760886803,113.71467565597732
2017-09-01T00:00:00,100.35109689093692,97.18525982057955,103.71613171074331
2017-10-01T00:00:00,92.97634464407393,89.74590848713925,96.03113055783832
2017-11-01T00:00:00,96.2814586935563,93.14101096444855,99.59172578353306
2017-12-01T00:00:00,111.31568736928317,108.24779949933364,114.54140500996508
2018-01-01T00:00:00,119.14701735749028,115.76843682304464,122.32696263716595
2018-01-02T00:00:00,119.44354701976346,116.39159688070069,122.62964867541054
2018-01-03T00:00:00,120.12716646291486,116.89726477490251,123.24548495178047
2018-01-04T00:00:00,121.1736346484927,117.86700914712544,124.3103892630322
2018-01-05T00:00:00,122.54780517020586,119.09986310277642,125.55251523604757
2018-01-06T00:00:00,124.20463529794573,121.04063444982465,127.60341447458082
2018-01-07T00:00:00,126.090467906304,122.98975145576814,129.2479341343034
2018-01-08T00:00:00,128.1445506317933,124.62095358459634,131.17249587509153
2018-01-09T00:00:00,130.30074995475255,126.9979488943598,133.7280094581517
2018-01-10T00:00:00,132.48941243634457,129.47313450722598,135.8191046708798
2018-01-11T00:00:00,134.63932121390607,131.47724941313837,137.71305729240024
2018-01-12T00:00:00,136.67969318783622,133.37378603262619,139.69220488435383
2018-01-13T00:00:00,138.5421611970425,135.22078140854455,141.80099058101186
2018-01-14T00:00:00,140.16268591129503,136.96325819835084,143.6575180042398
2018-01-15T00:00:00,141.48334415673372,138.4135576362748,144.70977021212175
2018-01-16T00:00:00,142.45394387987793,139.07356896971896,145.58188809247224
2018-01-17T00:00:00,143.03342084783253,139.92842183259745,146.47876485735745
2018-01-18T00:00:00,143.1909783396189,139.90851784543864,146.548781582417
2018-01-19T00:00:00,142.90693833217026,139.7217159563938,146.2898347750972
2018-01-20T00:00:00,142.17328081862996,139.1341881420443,145.4586499673135
2018-01-21T00:00:00,140.99385668614713,137.65983009657614,144.32003827313116
2018-01-22T00:00:00,139.3842687758982,136.0529753023767,142.57310061436743
2018-01-23T00:00:00,137.37142508882792,134.2909085421806,140.4934951052516
2018-01-24T00:00:00,134.9927773216738,131.78723490463938,138.17860623981824
2018-01-25T00:00:00,132.295266757728,129.1295048049033,135.23626153586454
2018-01-26T00:00:00,129.33400774469592,125.81060657180858,132.45990171059407
2018-01-27T00:00:00,126.170746335746,122.82325480079136,129.11087048277528
2018-01-28T00:00:00,122.87213794133076,119.6362397359034,126.29676566504239
2018-01-29T00:00:00,119.50789286129334,116.23123601360803,122.92111038205844
2018-01-30T00:00:00,116.14884219864217,112.93117807505976,119.58683180677865
2018-01-31T00:00:00,112.86497879477159,109.51580843125424,116.07496698779426
